,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Started,Fire Extinguished,Longitude,Latitude,Incident ID
2526,Cougar Fire,Tehama,CAL FIRE Tehama-Glenn Unit,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-29T16:20:54Z,2024-07-31T22:39:18Z,-122.404759,40.002008,67dfa6fa-3981-43a8-bed6-038556f64840
2527,Carmen Fire,Riverside,CAL FIRE Riverside Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-29T16:37:32Z,2024-08-01 07:01:05+00:00,-116.782856,33.910649,ac21a214-0984-4fb9-98ed-0b812bd43bee
2528,Border 66 Fire,San Diego,CAL FIRE San Diego Unit,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-30T11:17:16Z,2024-08-02 20:14:25+00:00,-116.6961,32.5736,17e1886c-3b88-4b34-8e60-95fb5cd349de
2529,Pedro Fire,"Mariposa, Tuolumne",CAL FIRE Madera-Mariposa-Merced Unit,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-30T12:47:53Z,2024-08-08 15:17:53+00:00,-120.31848,37.689773,9962f124-7701-443e-97b3-d6f64f5e673d
2530,Eagle Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-30T13:14:59Z,2024-07-31T22:42:09Z,-120.561774,35.7205881,5036da8f-717a-4a81-88b2-8d719d2c19e3
2531,Pole Fire,San Bernardino,Bureau Of Land Management - California Desert District,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-30T16:26:10Z,2024-08-22T14:46:43Z,-117.172494,34.413261,a917a41a-20d6-4163-b82d-2568bcc94e8b
2532,Dino Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-31T15:02:29Z,2024-08-03 05:26:02+00:00,-121.213195,37.068124,e5bfa9bc-cd0f-4475-8a2d-f48c1373a94d
2533,Alamos Fire,Riverside,City of Murrieta,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-02T15:23:49Z,2024-08-06 00:20:58+00:00,-117.166941,33.582198,382cdef0-e558-48b1-bccb-4997878962ff
2534,Coffee Pot Fire,Tulare,Sequoia and Kings Canyon National Parks,14104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-03T08:05:39Z,2024-08-31 04:31:43+00:00,-118.768,36.38857,5366f40a-04c4-4dda-859a-17cba19fade4
2535,Echo Fire,Mariposa,Yosemite National Park,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-03T09:59:50Z,2024-08-06 00:23:23+00:00,-119.416517,37.756167,c52a7849-5237-4015-9f24-c69764f78c07
2536,Tahoe Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-03T15:09:59Z,2024-08-06 05:33:32+00:00,-120.507495,37.353634,d34989e6-3964-42c4-a25a-05d0530bb505
2537,Burbank Fire ,Los Angeles,Los Angeles Fire Department ,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-03T17:11:53Z,2024-08-04T23:08:34Z,-118.475521,34.172602,59e1a0fb-d5df-4c79-b35e-ff9bb3823b16
2538,Morrison Fire,Tuolumne,National Park Service,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-04T10:46:39Z,2024-09-20T14:33:00Z,-119.615283,37.9043,4d9c178d-e086-42f4-b6b1-a931b5b2b2a9
2539,Franklin Fire,Riverside,CAL FIRE Riverside Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-04T14:40:38Z,2024-08-07 05:04:11+00:00,-117.318087,33.671261,67cb1820-f2c6-4b7e-a172-c23a87e84f3a
2540,Middle Fire,Tuolumne,Yosemite National Park,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-04T15:51:59Z,2024-08-08 00:49:08+00:00,-119.704567,37.862367,ad2d133d-2af3-413d-9b4e-a916320b451e
2541,Bella Fire,Kern,Bureau of Land Management,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-04T17:28:39Z,2024-08-08 02:25:48+00:00,-117.970987,35.633966,c0cdfdc9-d5e1-44b2-b95b-a8a6d8f1686b
2542,Gover Fire,Shasta,CAL FIRE Shasta-Trinity Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-05T14:34:23Z,2024-08-08 04:57:56+00:00,-122.176593,40.393586,04f84ac3-d09e-4cd3-a78f-1c3a8e44c0c3
2543,Edgehill Fire,San Bernardino,San Bernardino County Fire,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-05T14:38:00Z,2024-08-08 23:35:09+00:00,-117.3043742,34.1516679,b213ec11-15c6-495e-9e4e-01555ab35215
2544,Kimtu Fire,Humboldt,CAL FIRE Humboldt-Del Norte Unit,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-05T15:15:26Z,2024-08-08 05:38:59+00:00,-123.807764,40.08453,d4df6b62-f791-4b72-a376-ff33d5c33901
2545,Town Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-07T11:11:07Z,2024-08-10 01:34:40+00:00,-120.833961,38.217239,f4d1a569-fee6-466a-8973-ed1a3cb91966
2546,Silver Fire,El Dorado,CAL FIRE Amador-El Dorado Unit,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-07T14:07:52Z,2024-08-10 04:31:25+00:00,-121.020844,38.7027118,8a183a23-b0ac-4edc-9892-821b96b40597
2547,Purple Fire,Butte,CAL FIRE Butte Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-07T17:22:21Z,2024-08-10 07:45:54+00:00,-121.35725,39.46018,95290f3c-9c14-4249-9665-a14c14f29aab
2548,Valley Fire,Madera,CAL FIRE Madera-Mariposa-Merced Unit,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-08T15:03:26Z,2024-08-12 00:00:35+00:00,-120.291882,36.954837,aad4f00a-f28f-414d-83d4-9e40976fea36
2549,Canyon Fire,Tuolumne,Unknown,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-08T22:56:00Z,2024-08-23T18:00:00Z,-120.21464,37.978113,f4b94fa8-a58e-4e0a-a566-71d35e3f8b6f
2550,Boise Fire,Humboldt,Six Rivers National Forest,12967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-09T11:25:44Z,2024-09-06 07:51:48+00:00,-123.5113,41.2522,b09307d2-1a45-473c-9734-9af5171a3e6d
2551,Cal Fire,Kern,Kern County Fire Department,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-09T13:33:00Z,2024-08-12 22:30:09+00:00,-118.364146,35.0307313,32411b4b-22e3-442b-b783-dcacff114841
2552,Blue Fire,Solano,CAL FIRE Sonoma-Lake-Napa Unit,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-09T15:32:55Z,2024-08-13 00:30:04+00:00,-122.0501,38.3073,9d3c785a-73a3-4654-b0e9-b467a2b4252e
2553,Mack Fire,Riverside,CAL FIRE Riverside Unit,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-10T12:26:18Z,2024-08-13 21:23:27+00:00,-117.282555,33.822694,ae054933-c432-48fc-8842-23614a7a3139
2554,Summit Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-10T13:19:52Z,2024-08-13 03:43:25+00:00,-120.427903,38.324942,575b3dff-3c7e-4915-ac34-d7174ba7f555
2555,Lower Fire,Shasta,CAL FIRE Shasta-Trinity Unit,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-10T15:55:31Z,2024-08-14T04:51:10Z,-122.449341,40.581893,cc78abb3-6b9f-4285-93c4-0466946916d2
2556,Mission Fire,Riverside,CAL FIRE Riverside Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-10T16:40:04Z,2024-08-13 07:03:37+00:00,-117.292525,33.640118,6cd5af98-a8ec-4d4b-aa64-ec6248c58096
2557,Blue Fire,Kern,Kern County Fire Department,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-10T18:25:52Z,2024-08-14T04:50:10Z,-118.419612,35.33324,d9b21406-7000-42b7-bed6-7bd26a8d64a7
2558,Meiss Fire,Sacramento,CAL FIRE Amador-El Dorado Unit,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-11T13:40:03Z,2024-08-14 22:37:12+00:00,-121.054386,38.427179,3e0f22ff-2ceb-4277-b4cc-cb5803cccea5
2559,Turbine Fire,Kern,Kern County Fire Department,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12T10:18:00Z,2024-08-15 19:15:09+00:00,-118.3419912,35.0200352,ef1fb5c1-e8f5-4445-a2bd-1979a652c897
2560,Oso Fire,Stanislaus,CAL FIRE Santa Clara Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12T12:07:24Z,2024-08-15 02:30:57+00:00,-121.23737,37.471329,1b90265d-3400-4b35-a684-378a3acbdba4
2561,Reservoir Fire,Lake,CAL FIRE Sonoma-Lake-Napa Unit,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12T14:03:25Z,2024-08-14T00:00:00Z,-122.509941,39.07015,379a65b6-ab70-44c9-bf5c-9e175516dddd
2562,Anita Fire,San Diego,CAL FIRE San Diego Unit,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12T14:22:48Z,2024-08-15T22:03:16Z,-116.927749,32.717599,4e768968-bce1-45ea-b5f1-a28d75679300
2563,Queenstone Fire,Marin,Marin County Fire Department,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-13T07:31:00Z,2024-08-15T22:03:38Z,-122.562044,38.043415,198ef9d9-1f09-44fe-bced-8640414f3f5e
2564,Moon Fire,Los Angeles,Angeles National Forest,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-13T14:08:09Z,2024-08-14T10:14:00Z,-117.8406047,34.284624,b50cc0ce-29f2-4300-9014-747d94b7a5e4
2565,Papa Fire,San Diego,Camp Pendleton,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-13T14:52:53Z,2024-08-18T21:21:34Z,-117.368598,33.3073021,5f07097a-1deb-44b9-bf44-4a7b78c54749
2566,Kahlon Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-13T16:00:58Z,2024-08-13T21:49:53Z,-120.32559,37.181034,5e835ec5-e5aa-4fb7-bf45-0d437e73fcdf
2567,Bruns Fire,Contra Costa,CAL FIRE Santa Clara Unit in unified command with Contra Costa Fire Protection District,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-14T11:33:29Z,2024-08-14T00:00:00Z,-121.604861,37.809344,32a55d22-1435-4014-a3c9-9cdaaaadac9f
2568,White Fire,Riverside,CAL FIRE Riverside Unit,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-14T13:11:03Z,2024-08-18T21:22:57Z,-116.650391,33.922735,8acc2c5c-d96a-4197-8b87-354bb9a6915f
2569,Zarzo Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15T02:29:23Z,2024-08-18 11:26:32+00:00,-120.313718,37.630738,6710ee55-96da-4c8d-9e8f-db171fbf0bf1
2570,Waltz Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15T13:29:56Z,2024-08-18 22:27:05+00:00,-120.238125,37.349442,a9a1a8e3-50af-4478-9190-48e0923623c3
2571,Marco Fire,San Bernardino,CAL FIRE San Bernardino Unit,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-16T15:32:25Z,2024-08-18T21:20:59Z,-117.463332,34.475777,4440cc32-aa1c-4cc4-ab03-69f38c10775a
2572,Pendulum Fire,Kern,Kern County Fire Department,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-16T18:48:37Z,2024-08-20 03:45:46+00:00,-118.8709169,35.4189737,4ebbd415-254c-4963-85cd-3d7a82833785
2573,Cypress Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-17T13:06:39Z,2024-08-20 22:03:48+00:00,-120.901571,35.578845,e78d33bf-bcc3-4312-8e67-75e226e7ad39
2574,Marysville Fire,Butte,CAL FIRE Butte Unit,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-17T13:53:52Z,2024-08-20 04:17:25+00:00,-121.561366,39.468991,28fb4b10-eb02-4c62-ae6e-cd0a94816fb9
2575,Hills Fire,Madera,CAL FIRE Madera-Mariposa-Merced Unit,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-18T16:49:13Z,2024-08-22 01:46:22+00:00,-119.792619,36.909429,a79b5e83-a63d-4200-be50-3ebcada9298a
2576,Interlake Fire,Monterey,CAL FIRE San Benito-Monterey Unit,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T11:17:27Z,2024-08-22 01:41:00+00:00,-121.038125,35.8378,4f0d65a1-d601-4eb6-bd6e-3da7b6b272e9
2577,Grant Fire,"Alameda, San Joaquin",CAL FIRE Santa Clara Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T14:08:06Z,2024-08-22 04:31:39+00:00,-121.585729,37.740555,e14709f8-b57c-4cb4-ab3d-1c8db55c1800
2578,Green Fire,Alameda,CAL FIRE Santa Clara Unit,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T14:49:00Z,2024-08-22 05:12:33+00:00,-121.6971111,37.7055278,9adc01e7-b88e-4c83-9be7-90e1c87a4ea8
2579,Livermore Fire,Alameda,CAL FIRE Santa Clara Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T15:35:17Z,2024-08-19T10:50:00Z,-121.740217,37.665174,0cc5c422-569b-45ed-b166-cfd3cfa5f074
2580,Railroad Fire,Solano,Unknown,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T18:02:41Z,2024-08-23 02:59:50+00:00,-121.8572856,38.193824,28e8a708-7f0c-48ed-a784-eba4e3b6d124
2581,Quimby Fire,Santa Clara,Unified Command: CAL FIRE Santa Clara Unit and San Jose Fire,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-19T20:15:09Z,2024-08-22 10:38:42+00:00,-121.7338333,37.333444,63bee7bc-19c6-43d5-b004-563ffefa95dd
2582,Bishop Fire,San Luis Obispo,Unified Command: CAL FIRE San Luis Obispo and San Luis Obispo City Fire Department ,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-20T04:40:00Z,2024-08-20T05:31:50Z,-120.644048,35.275553,7de63eaa-38b5-4afa-a845-429ff6a1b18a
2583,Rancho Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-20T12:38:37Z,2024-08-23 03:02:10+00:00,-120.582252,35.704967,91e1c5d1-1ff2-485c-9f5e-cf9925208700
2584,Grade Fire,Santa Barbara,Santa Barbara County Fire Department,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-20T16:31:00Z,2024-08-22T08:00:00Z,-120.195855,34.5337178,a23de8e2-c318-48bb-8056-b0256fc21cf7
2585,Winchester Fire,Riverside,CAL FIRE Riverside Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-20T22:29:39Z,2024-08-23 12:53:12+00:00,-117.08414,33.71271,bc27ec48-5efe-4806-929e-abd03c053e57
2586,Amaral Fire,Solano,CAL FIRE Sonoma-Lake-Napa Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-21T09:46:54Z,2024-08-24 00:10:27+00:00,-122.171501,38.252807,740b2301-9651-4a38-baa1-1a1a0d64448f
2587,Turner Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-21T13:44:45Z,2024-08-24 04:08:18+00:00,-120.959582,37.372385,2738e71c-0c75-42ae-b308-41237e5cd310
2588,Ace Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-21T16:42:04Z,2024-08-24 07:05:37+00:00,-120.828003,38.190649,578eabb5-afe7-4558-814d-040343bf69e2
2589,Canyon Fire,Los Angeles,Angeles National Forest,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-21T17:25:58Z,2024-08-23T18:00:00Z,-118.288398,34.29046,5daa1233-03e4-4b8f-938c-ccfd3971bde5
2590,Beach Fire,Riverside,CAL FIRE Riverside Unit,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-22T12:56:40Z,2024-08-25 03:20:13+00:00,-117.49379,33.9689911,17437fdc-6fd9-4132-95bb-7503ef251af6
2591,Edna Fire,Riverside,CAL FIRE Riverside Unit,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-22T15:42:50Z,2024-08-25 06:06:23+00:00,-116.869456,33.9009,6ce41fb6-2d1a-41d1-abdb-678ada7d66b1
2592,Walmort Fire,Sacramento,Sacramento Metro Fire ,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-22T17:45:07Z,2024-08-25 08:08:40+00:00,-121.251908,38.3809,e4cb8cca-8bc1-4b99-b442-2478d9ccc1f9
2593,Refugio Fire,Santa Barbara,Los Padres National Forest,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T00:40:32Z,2024-08-26T00:00:00Z,-120.064,34.506,3072d494-4c71-4f31-af3e-6b20ab08421a
2594,Far Fire,Placer,CAL FIRE Nevada-Yuba-Placer Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T05:06:41Z,2024-08-25 19:30:14+00:00,-121.312694,39.037213,b7c8c806-ca83-4f94-b343-6af19a3dac15
2595,Chevelle Fire,Tulare,Tulare County Fire Department,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T06:57:33Z,2024-08-25 21:21:06+00:00,-119.053499,35.805079,dd8d3cf2-5fe1-4da7-9d5c-6a332b65f528
2596,Motor Fire,Los Angeles,Los Angeles County Fire Department,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T10:50:03Z,2024-08-23T21:00:00Z,-118.7548048,34.6592518,03ea04f4-53d6-47a1-a553-ab52eba0ef5a
2597,Banning Fire,Riverside,CAL FIRE Riverside Unit,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T13:53:44Z,2024-08-26 22:50:53+00:00,-116.846198,33.928939,cf3253e2-4f76-4773-b3fb-8165b83a3d41
2598,Proctor 8 Fire,San Diego,CAL FIRE San Diego Unit,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-23T17:26:12Z,2024-08-26T00:00:00Z,-116.92502,32.675679,b1dd28a1-5757-4b62-83e2-71ec6e3a36ff
2599,Wild Wash Fire,San Bernardino,BLM-Central Desert District,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-24T12:13:11Z,2024-08-25T01:41:00Z,-117.204094,34.701134,97a83444-c9d0-4fed-bf10-cf8650ce0efa
2600,Benito Fire,Fresno,CAL FIRE Fresno-Kings Unit,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-24T13:33:21Z,2024-08-24T21:00:00Z,-120.360998,36.730979,245e918e-6df6-4096-be50-d9921df0e306
2601,Summit Fire ,San Bernardino,Unknown,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-24T15:59:20Z,2024-08-25T23:48:03Z,-117.340037,34.318425,157f43e4-79ff-4a63-a4bb-199894edc0f4
2602,Tenaja Fire,Riverside,U.S. Forest Service Cleveland National Forest,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-25T11:48:35Z,2024-08-28 20:45:44+00:00,-117.403313,33.583553,40dc98d3-a160-439b-ba3b-e969e0a201ef
2603,Solar Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-25T15:49:19Z,2024-08-25T11:38:00Z,-121.033398,37.115241,e8b9c282-b3a6-48a3-ab48-e97a92615a25
2604,Park Fire ,Riverside,CAL FIRE RRU Unit ,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-25T17:11:41Z,2024-08-28 07:35:14+00:00,-116.9496357,33.7580149,783fc0e6-ffd3-41a9-8ce5-843f092a007e
2605,Florin Fire,Sacramento,Sacramento Metro Fire Department,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-26T12:49:14Z,2024-08-29 03:12:47+00:00,-121.297565,38.496413,a46ba8f8-21b5-4496-9f62-7544d63fe50f
2606,Excelsior Fire,Sacramento,Unknown,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-26T21:14:15Z,2024-08-26T13:53:00Z,-121.279094,38.524067,32eb6c42-4a6f-4ce9-9b47-1ad496dddd45
2607,Pioneer Fire,San Bernardino,CAL FIRE San Bernardino/Inyo/Mono Unit,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-27T11:12:29Z,2024-08-28T01:15:00Z,-117.077204,34.452109,d9d0b205-3d25-47eb-bdc1-40f5b6636e04
2608,Weller Fire,Kern,Kern County Fire Department,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-27T15:48:13Z,2024-08-31 00:45:22+00:00,-118.958785,35.5497,78dac760-bdce-43dc-aa02-b1ca33472a30
2609,Johnson Fire,San Bernardino,CAL FIRE San Bernardino/Inyo/Mono Unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-27T18:58:39Z,2024-08-30T07:06:37Z,-117.559695,34.4045559,5a5fd941-d2c6-470c-9403-fa632a127c0d
2610,Keys Fire,San Diego,CAL FIRE San Diego Unit,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-28T14:38:26Z,2024-08-30T21:48:10Z,-117.0764,33.2902,9617f448-9db9-4f9a-9192-688f939658cc
2611,Silver Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-28T16:25:11Z,2024-08-30T23:56:00Z,-120.499717,38.361834,a3884db9-94ac-414f-883c-c71bcbf7c2e9
2612,Gulch Fire,Sonoma,CAL FIRE Sonoma-Lake-Napa Unit,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-28T17:15:11Z,2024-08-30T07:11:58Z,-122.520366,38.233952,a176fc51-c857-48c5-bba6-35fcc907de72
2613,Way Fire,Kern,Kern County Fire Department,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-29T10:46:53Z,2024-08-29T17:00:00Z,-118.426716,35.694044,b59f9cb4-566c-491f-99c1-262bf5f75999
2614,Two Fire,Sonoma,CAL FIRE Sonoma-Lake-Napa Unit,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-29T15:34:53Z,2024-08-30T21:49:03Z,-122.743925,38.264246,18203802-22ca-41cb-8a32-366c82948168
2615,Vasco Fire,Alameda,CAL FIRE Santa Clara Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-29T17:28:55Z,2024-09-01T08:00:00Z,-121.71679,37.777334,03ab8b8e-1942-4f12-8401-e5af993ed822
2616,High Fire,Tehama,CAL FIRE Tehama-Glenn Unit,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-31T14:41:01Z,2024-09-04T08:14:52Z,-122.560451,39.993914,a8c7cd92-82ca-4482-bdfe-ec87a1f5b5c2
